week_start,sku_code,territory_code,units,value_inr
2026-03-10,BS-0101,T-W2,573,15975.24
2026-03-17,BS-0101,T-W2,608,16951.04
2026-03-24,BS-0101,T-W2,539,15027.32
2026-03-31,BS-0101,T-W2,604,16839.52
2026-04-07,BS-0101,T-W2,554,15445.52
2026-04-14,BS-0101,T-W2,500,13940.0
2026-04-21,BS-0101,T-W2,589,16421.32
2026-04-28,BS-0101,T-W2,585,16309.8
2026-05-05,BS-0101,T-W2,587,16365.56
2026-05-12,BS-0101,T-W2,502,13995.76
2026-05-19,BS-0101,T-W2,607,16923.16
2026-05-26,BS-0101,T-W2,594,16560.72
2026-06-02,BS-0101,T-W2,562,15668.56
2026-06-09,BS-0101,T-W2,638,17787.44
2026-06-16,BS-0101,T-W2,547,15250.36
2026-06-23,BS-0101,T-W2,577,16086.76
2025-07-01,BS-0101,T-W3,474,13215.12
2025-07-08,BS-0101,T-W3,455,12685.4
2025-07-15,BS-0101,T-W3,502,13995.76
2025-07-22,BS-0101,T-W3,455,12685.4
2025-07-29,BS-0101,T-W3,542,15110.96
2025-08-05,BS-0101,T-W3,458,12769.04
2025-08-12,BS-0101,T-W3,589,16421.32
2025-08-19,BS-0101,T-W3,483,13466.04
2025-08-26,BS-0101,T-W3,466,12992.08
2025-09-02,BS-0101,T-W3,476,13270.88
2025-09-09,BS-0101,T-W3,596,16616.48
2025-09-16,BS-0101,T-W3,620,17285.6
2025-09-23,BS-0101,T-W3,635,17703.8
2025-09-30,BS-0101,T-W3,532,14832.16
2025-10-07,BS-0101,T-W3,614,17118.32
2025-10-14,BS-0101,T-W3,688,19181.44
2025-10-21,BS-0101,T-W3,520,14497.6
2025-10-28,BS-0101,T-W3,528,14720.64
2025-11-04,BS-0101,T-W3,558,15557.04
2025-11-11,BS-0101,T-W3,642,17898.96
2025-11-18,BS-0101,T-W3,545,15194.6
2025-11-25,BS-0101,T-W3,613,17090.44
2025-12-02,BS-0101,T-W3,554,15445.52
2025-12-09,BS-0101,T-W3,570,15891.6
2025-12-16,BS-0101,T-W3,477,13298.76
2025-12-23,BS-0101,T-W3,520,14497.6
2025-12-30,BS-0101,T-W3,441,12295.08
2026-01-06,BS-0101,T-W3,447,12462.36
2026-01-13,BS-0101,T-W3,492,13716.96
2026-01-20,BS-0101,T-W3,473,13187.24
2026-01-27,BS-0101,T-W3,481,13410.28
2026-02-03,BS-0101,T-W3,538,14999.44
2026-02-10,BS-0101,T-W3,487,13577.56
2026-02-17,BS-0101,T-W3,476,13270.88
2026-02-24,BS-0101,T-W3,603,16811.64
2026-03-03,BS-0101,T-W3,560,15612.8
2026-03-10,BS-0101,T-W3,561,15640.68
2026-03-17,BS-0101,T-W3,501,13967.88
2026-03-24,BS-0101,T-W3,550,15334.0
2026-03-31,BS-0101,T-W3,439,12239.32
2026-04-07,BS-0101,T-W3,519,14469.72
2026-04-14,BS-0101,T-W3,522,14553.36
2026-04-21,BS-0101,T-W3,573,15975.24
2026-04-28,BS-0101,T-W3,595,16588.6
2026-05-05,BS-0101,T-W3,459,12796.92
2026-05-12,BS-0101,T-W3,589,16421.32
2026-05-19,BS-0101,T-W3,524,14609.12
2026-05-26,BS-0101,T-W3,576,16058.88
2026-06-02,BS-0101,T-W3,513,14302.44
2026-06-09,BS-0101,T-W3,528,14720.64
2026-06-16,BS-0101,T-W3,598,16672.24
2026-06-23,BS-0101,T-W3,574,16003.12
2025-07-01,BS-0102,T-N1,817,22108.02
2025-07-08,BS-0102,T-N1,721,19510.26
2025-07-15,BS-0102,T-N1,747,20213.82
2025-07-22,BS-0102,T-N1,843,22811.58
2025-07-29,BS-0102,T-N1,845,22865.7
2025-08-05,BS-0102,T-N1,792,21431.52
2025-08-12,BS-0102,T-N1,726,19645.56
2025-08-19,BS-0102,T-N1,970,26248.2
2025-08-26,BS-0102,T-N1,834,22568.04
2025-09-02,BS-0102,T-N1,875,23677.5
2025-09-09,BS-0102,T-N1,956,25869.36
2025-09-16,BS-0102,T-N1,866,23433.96
2025-09-23,BS-0102,T-N1,942,25490.52
2025-09-30,BS-0102,T-N1,899,24326.94
2025-10-07,BS-0102,T-N1,1097,29684.82
2025-10-14,BS-0102,T-N1,877,23731.62
2025-10-21,BS-0102,T-N1,1086,29387.16
2025-10-28,BS-0102,T-N1,1018,27547.08
2025-11-04,BS-0102,T-N1,992,26843.52
2025-11-11,BS-0102,T-N1,1132,30631.92
2025-11-18,BS-0102,T-N1,881,23839.86
2025-11-25,BS-0102,T-N1,941,25463.46
2025-12-02,BS-0102,T-N1,860,23271.6
2025-12-09,BS-0102,T-N1,958,25923.48
2025-12-16,BS-0102,T-N1,973,26329.38
2025-12-23,BS-0102,T-N1,870,23542.2
2025-12-30,BS-0102,T-N1,750,20295.0
2026-01-06,BS-0102,T-N1,887,24002.22
2026-01-13,BS-0102,T-N1,889,24056.34
2026-01-20,BS-0102,T-N1,878,23758.68
2026-01-27,BS-0102,T-N1,930,25165.8
2026-02-03,BS-0102,T-N1,774,20944.44
2026-02-10,BS-0102,T-N1,900,24354.0
2026-02-17,BS-0102,T-N1,936,25328.16
2026-02-24,BS-0102,T-N1,761,20592.66
2026-03-03,BS-0102,T-N1,987,26708.22
2026-03-10,BS-0102,T-N1,867,23461.02
2026-03-17,BS-0102,T-N1,921,24922.26
2026-03-24,BS-0102,T-N1,857,23190.42
2026-03-31,BS-0102,T-N1,809,21891.54
2026-04-07,BS-0102,T-N1,883,23893.98
2026-04-14,BS-0102,T-N1,819,22162.14
2026-04-21,BS-0102,T-N1,738,19970.28
2026-04-28,BS-0102,T-N1,796,21539.76
2026-05-05,BS-0102,T-N1,937,25355.22
2026-05-12,BS-0102,T-N1,908,24570.48
2026-05-19,BS-0102,T-N1,307,8307.42
2026-05-26,BS-0102,T-N1,926,25057.56
2026-06-02,BS-0102,T-N1,773,20917.38
2026-06-09,BS-0102,T-N1,837,22649.22
2026-06-16,BS-0102,T-N1,1008,27276.48
2026-06-23,BS-0102,T-N1,965,26112.9
2025-07-01,BS-0102,T-N2,1109,30009.54
2025-07-08,BS-0102,T-N2,1121,30334.26
2025-07-15,BS-0102,T-N2,972,26302.32
2025-07-22,BS-0102,T-N2,1148,31064.88
2025-07-29,BS-0102,T-N2,986,26681.16
2025-08-05,BS-0102,T-N2,1076,29116.56
2025-08-12,BS-0102,T-N2,1010,27330.6
2025-08-19,BS-0102,T-N2,1142,30902.52
2025-08-26,BS-0102,T-N2,1098,29711.88
2025-09-02,BS-0102,T-N2,1201,32499.06
2025-09-09,BS-0102,T-N2,1051,28440.06
2025-09-16,BS-0102,T-N2,1073,29035.38
2025-09-23,BS-0102,T-N2,1138,30794.28
2025-09-30,BS-0102,T-N2,1146,31010.76
2025-10-07,BS-0102,T-N2,1225,33148.5
2025-10-14,BS-0102,T-N2,1188,32147.28
2025-10-21,BS-0102,T-N2,1331,36016.86
2025-10-28,BS-0102,T-N2,1083,29305.98
2025-11-04,BS-0102,T-N2,1347,36449.82
2025-11-11,BS-0102,T-N2,1404,37992.24
2025-11-18,BS-0102,T-N2,1088,29441.28
2025-11-25,BS-0102,T-N2,1467,39697.02
2025-12-02,BS-0102,T-N2,996,26951.76
2025-12-09,BS-0102,T-N2,1122,30361.32
2025-12-16,BS-0102,T-N2,1278,34582.68
2025-12-23,BS-0102,T-N2,1217,32932.02
2025-12-30,BS-0102,T-N2,1070,28954.2
2026-01-06,BS-0102,T-N2,975,26383.5
2026-01-13,BS-0102,T-N2,968,26194.08
2026-01-20,BS-0102,T-N2,1204,32580.24
2026-01-27,BS-0102,T-N2,968,26194.08
2026-02-03,BS-0102,T-N2,1235,33419.1
2026-02-10,BS-0102,T-N2,1094,29603.64
2026-02-17,BS-0102,T-N2,1217,32932.02
2026-02-24,BS-0102,T-N2,1176,31822.56
2026-03-03,BS-0102,T-N2,978,26464.68
2026-03-10,BS-0102,T-N2,1124,30415.44
2026-03-17,BS-0102,T-N2,1126,30469.56
2026-03-24,BS-0102,T-N2,994,26897.64
2026-03-31,BS-0102,T-N2,963,26058.78
2026-04-07,BS-0102,T-N2,1049,28385.94
2026-04-14,BS-0102,T-N2,1172,31714.32
2026-04-21,BS-0102,T-N2,916,24786.96
2026-04-28,BS-0102,T-N2,1098,29711.88
2026-05-05,BS-0102,T-N2,1020,27601.2
2026-05-12,BS-0102,T-N2,1152,31173.12
2026-05-19,BS-0102,T-N2,979,26491.74
2026-05-26,BS-0102,T-N2,1212,32796.72
2026-06-02,BS-0102,T-N2,1177,31849.62
2026-06-09,BS-0102,T-N2,1034,27980.04
2026-06-16,BS-0102,T-N2,986,26681.16
2026-06-23,BS-0102,T-N2,1292,34961.52
2025-07-01,BS-0102,T-N3,750,20295.0
2025-07-08,BS-0102,T-N3,794,21485.64
2025-07-15,BS-0102,T-N3,820,22189.2
2025-07-22,BS-0102,T-N3,873,23623.38
2025-07-29,BS-0102,T-N3,951,25734.06
2025-08-05,BS-0102,T-N3,928,25111.68
2025-08-12,BS-0102,T-N3,767,20755.02
2025-08-19,BS-0102,T-N3,829,22432.74
2025-08-26,BS-0102,T-N3,903,24435.18
2025-09-02,BS-0102,T-N3,768,20782.08
2025-09-09,BS-0102,T-N3,964,26085.84
2025-09-16,BS-0102,T-N3,845,22865.7
2025-09-23,BS-0102,T-N3,832,22513.92
2025-09-30,BS-0102,T-N3,740,20024.4
2025-10-07,BS-0102,T-N3,847,22919.82
2025-10-14,BS-0102,T-N3,1053,28494.18
2025-10-21,BS-0102,T-N3,1063,28764.78
2025-10-28,BS-0102,T-N3,928,25111.68
2025-11-04,BS-0102,T-N3,1028,27817.68
2025-11-11,BS-0102,T-N3,963,26058.78
2025-11-18,BS-0102,T-N3,1044,28250.64
2025-11-25,BS-0102,T-N3,860,23271.6
2025-12-02,BS-0102,T-N3,839,22703.34
2025-12-09,BS-0102,T-N3,812,21972.72
2025-12-16,BS-0102,T-N3,969,26221.14
2025-12-23,BS-0102,T-N3,936,25328.16
2025-12-30,BS-0102,T-N3,822,22243.32
2026-01-06,BS-0102,T-N3,776,20998.56
2026-01-13,BS-0102,T-N3,763,20646.78
2026-01-20,BS-0102,T-N3,723,19564.38
2026-01-27,BS-0102,T-N3,770,20836.2
2026-02-03,BS-0102,T-N3,759,20538.54
2026-02-10,BS-0102,T-N3,745,20159.7
2026-02-17,BS-0102,T-N3,863,23352.78
2026-02-24,BS-0102,T-N3,893,24164.58
2026-03-03,BS-0102,T-N3,996,26951.76
2026-03-10,BS-0102,T-N3,760,20565.6
2026-03-17,BS-0102,T-N3,846,22892.76
2026-03-24,BS-0102,T-N3,856,23163.36
2026-03-31,BS-0102,T-N3,742,20078.52
2026-04-07,BS-0102,T-N3,858,23217.48
2026-04-14,BS-0102,T-N3,902,24408.12
2026-04-21,BS-0102,T-N3,704,19050.24
2026-04-28,BS-0102,T-N3,884,23921.04
2026-05-05,BS-0102,T-N3,846,22892.76
2026-05-12,BS-0102,T-N3,868,23488.08
2026-05-19,BS-0102,T-N3,803,21729.18
2026-05-26,BS-0102,T-N3,736,19916.16
2026-06-02,BS-0102,T-N3,784,21215.04
2026-06-09,BS-0102,T-N3,895,24218.7
2026-06-16,BS-0102,T-N3,906,24516.36
2026-06-23,BS-0102,T-N3,913,24705.78
2025-07-01,BS-0102,T-S1,799,21620.94
2025-07-08,BS-0102,T-S1,987,26708.22
2025-07-15,BS-0102,T-S1,1016,27492.96
2025-07-22,BS-0102,T-S1,1069,28927.14
2025-07-29,BS-0102,T-S1,1046,28304.76
2025-08-05,BS-0102,T-S1,1052,28467.12
2025-08-12,BS-0102,T-S1,937,25355.22
2025-08-19,BS-0102,T-S1,1108,29982.48
2025-08-26,BS-0102,T-S1,1003,27141.18
2025-09-02,BS-0102,T-S1,1136,30740.16
2025-09-09,BS-0102,T-S1,1018,27547.08
2025-09-16,BS-0102,T-S1,954,25815.24
2025-09-23,BS-0102,T-S1,1105,29901.3
2025-09-30,BS-0102,T-S1,917,24814.02
2025-10-07,BS-0102,T-S1,1220,33013.2
2025-10-14,BS-0102,T-S1,1205,32607.3
2025-10-21,BS-0102,T-S1,1143,30929.58
2025-10-28,BS-0102,T-S1,1109,30009.54
2025-11-04,BS-0102,T-S1,1093,29576.58
2025-11-11,BS-0102,T-S1,1229,33256.74
2025-11-18,BS-0102,T-S1,1033,27952.98
2025-11-25,BS-0102,T-S1,1016,27492.96
2025-12-02,BS-0102,T-S1,918,24841.08
2025-12-09,BS-0102,T-S1,1036,28034.16
2025-12-16,BS-0102,T-S1,893,24164.58
2025-12-23,BS-0102,T-S1,932,25219.92
2025-12-30,BS-0102,T-S1,806,21810.36
2026-01-06,BS-0102,T-S1,1066,28845.96
2026-01-13,BS-0102,T-S1,827,22378.62
2026-01-20,BS-0102,T-S1,1039,28115.34
2026-01-27,BS-0102,T-S1,855,23136.3
2026-02-03,BS-0102,T-S1,1058,28629.48
2026-02-10,BS-0102,T-S1,843,22811.58
2026-02-17,BS-0102,T-S1,932,25219.92
2026-02-24,BS-0102,T-S1,1077,29143.62
2026-03-03,BS-0102,T-S1,856,23163.36
2026-03-10,BS-0102,T-S1,1104,29874.24
2026-03-17,BS-0102,T-S1,1077,29143.62
2026-03-24,BS-0102,T-S1,886,23975.16
2026-03-31,BS-0102,T-S1,1023,27682.38
2026-04-07,BS-0102,T-S1,955,25842.3
2026-04-14,BS-0102,T-S1,998,27005.88
2026-04-21,BS-0102,T-S1,936,25328.16
2026-04-28,BS-0102,T-S1,953,25788.18
2026-05-05,BS-0102,T-S1,863,23352.78
2026-05-12,BS-0102,T-S1,982,26572.92
2026-05-19,BS-0102,T-S1,1065,28818.9
2026-05-26,BS-0102,T-S1,902,24408.12
2026-06-02,BS-0102,T-S1,1123,30388.38
2026-06-09,BS-0102,T-S1,1144,30956.64
2026-06-16,BS-0102,T-S1,1042,28196.52
2026-06-23,BS-0102,T-S1,1044,28250.64
2025-07-01,BS-0102,T-S2,573,15505.38
2025-07-08,BS-0102,T-S2,589,15938.34
2025-07-15,BS-0102,T-S2,591,15992.46
2025-07-22,BS-0102,T-S2,509,13773.54
2025-07-29,BS-0102,T-S2,635,17183.1
2025-08-05,BS-0102,T-S2,658,17805.48
2025-08-12,BS-0102,T-S2,621,16804.26
2025-08-19,BS-0102,T-S2,548,14828.88
2025-08-26,BS-0102,T-S2,628,16993.68
2025-09-02,BS-0102,T-S2,616,16668.96
2025-09-09,BS-0102,T-S2,634,17156.04
2025-09-16,BS-0102,T-S2,646,17480.76
2025-09-23,BS-0102,T-S2,617,16696.02
2025-09-30,BS-0102,T-S2,539,14585.34
2025-10-07,BS-0102,T-S2,769,20809.14
2025-10-14,BS-0102,T-S2,628,16993.68
2025-10-21,BS-0102,T-S2,610,16506.6
2025-10-28,BS-0102,T-S2,618,16723.08
2025-11-04,BS-0102,T-S2,686,18563.16
2025-11-11,BS-0102,T-S2,698,18887.88
2025-11-18,BS-0102,T-S2,648,17534.88
2025-11-25,BS-0102,T-S2,796,21539.76
2025-12-02,BS-0102,T-S2,693,18752.58
2025-12-09,BS-0102,T-S2,685,18536.1
2025-12-16,BS-0102,T-S2,584,15803.04
2025-12-23,BS-0102,T-S2,696,18833.76
2025-12-30,BS-0102,T-S2,537,14531.22
2026-01-06,BS-0102,T-S2,591,15992.46
2026-01-13,BS-0102,T-S2,525,14206.5
2026-01-20,BS-0102,T-S2,572,15478.32
2026-01-27,BS-0102,T-S2,507,13719.42
2026-02-03,BS-0102,T-S2,615,16641.9
2026-02-10,BS-0102,T-S2,691,18698.46
2026-02-17,BS-0102,T-S2,564,15261.84
2026-02-24,BS-0102,T-S2,546,14774.76
2026-03-03,BS-0102,T-S2,618,16723.08
2026-03-10,BS-0102,T-S2,613,16587.78
2026-03-17,BS-0102,T-S2,649,17561.94
2026-03-24,BS-0102,T-S2,551,14910.06
2026-03-31,BS-0102,T-S2,569,15397.14
2026-04-07,BS-0102,T-S2,622,16831.32
2026-04-14,BS-0102,T-S2,664,17967.84
2026-04-21,BS-0102,T-S2,560,15153.6
2026-04-28,BS-0102,T-S2,621,16804.26
2026-05-05,BS-0102,T-S2,619,16750.14
2026-05-12,BS-0102,T-S2,535,14477.1
2026-05-19,BS-0102,T-S2,624,16885.44
2026-05-26,BS-0102,T-S2,584,15803.04
2026-06-02,BS-0102,T-S2,612,16560.72
2026-06-09,BS-0102,T-S2,627,16966.62
2026-06-16,BS-0102,T-S2,556,15045.36
2026-06-23,BS-0102,T-S2,729,19726.74
2025-07-01,BS-0102,T-S3,990,26789.4
2025-07-08,BS-0102,T-S3,972,26302.32
2025-07-15,BS-0102,T-S3,1000,27060.0
2025-07-22,BS-0102,T-S3,916,24786.96
2025-07-29,BS-0102,T-S3,792,21431.52
2025-08-05,BS-0102,T-S3,877,23731.62
2025-08-12,BS-0102,T-S3,924,25003.44
2025-08-19,BS-0102,T-S3,847,22919.82
2025-08-26,BS-0102,T-S3,850,23001.0
2025-09-02,BS-0102,T-S3,962,26031.72
2025-09-09,BS-0102,T-S3,1081,29251.86
2025-09-16,BS-0102,T-S3,1051,28440.06
2025-09-23,BS-0102,T-S3,1052,28467.12
2025-09-30,BS-0102,T-S3,780,21106.8
2025-10-07,BS-0102,T-S3,936,25328.16
2025-10-14,BS-0102,T-S3,943,25517.58
2025-10-21,BS-0102,T-S3,957,25896.42
2025-10-28,BS-0102,T-S3,1024,27709.44
2025-11-04,BS-0102,T-S3,1156,31281.36
2025-11-11,BS-0102,T-S3,1099,29738.94
2025-11-18,BS-0102,T-S3,1260,34095.6
2025-11-25,BS-0102,T-S3,1190,32201.4
2025-12-02,BS-0102,T-S3,866,23433.96
2025-12-09,BS-0102,T-S3,1100,29766.0
2025-12-16,BS-0102,T-S3,856,23163.36
2025-12-23,BS-0102,T-S3,1097,29684.82
2025-12-30,BS-0102,T-S3,939,25409.34
2026-01-06,BS-0102,T-S3,913,24705.78
2026-01-13,BS-0102,T-S3,927,25084.62
2026-01-20,BS-0102,T-S3,329,8902.74
2026-01-27,BS-0102,T-S3,1027,27790.62
2026-02-03,BS-0102,T-S3,1009,27303.54
2026-02-10,BS-0102,T-S3,928,25111.68
2026-02-17,BS-0102,T-S3,889,24056.34
2026-02-24,BS-0102,T-S3,958,25923.48
2026-03-03,BS-0102,T-S3,1068,28900.08
2026-03-10,BS-0102,T-S3,1034,27980.04
2026-03-17,BS-0102,T-S3,948,25652.88
2026-03-24,BS-0102,T-S3,1112,30090.72
2026-03-31,BS-0102,T-S3,988,26735.28
2026-04-07,BS-0102,T-S3,936,25328.16
2026-04-14,BS-0102,T-S3,966,26139.96
2026-04-21,BS-0102,T-S3,935,25301.1
2026-04-28,BS-0102,T-S3,796,21539.76
2026-05-05,BS-0102,T-S3,1046,28304.76
2026-05-12,BS-0102,T-S3,1067,28873.02
2026-05-19,BS-0102,T-S3,1023,27682.38
2026-05-26,BS-0102,T-S3,1056,28575.36
2026-06-02,BS-0102,T-S3,914,24732.84
2026-06-09,BS-0102,T-S3,978,26464.68
2026-06-16,BS-0102,T-S3,861,23298.66
2026-06-23,BS-0102,T-S3,1118,30253.08
2025-07-01,BS-0102,T-E1,866,23433.96
2025-07-08,BS-0102,T-E1,989,26762.34
2025-07-15,BS-0102,T-E1,949,25679.94
2025-07-22,BS-0102,T-E1,883,23893.98
2025-07-29,BS-0102,T-E1,929,25138.74
2025-08-05,BS-0102,T-E1,1032,27925.92
2025-08-12,BS-0102,T-E1,932,25219.92
2025-08-19,BS-0102,T-E1,890,24083.4
2025-08-26,BS-0102,T-E1,820,22189.2
2025-09-02,BS-0102,T-E1,849,22973.94
2025-09-09,BS-0102,T-E1,859,23244.54
2025-09-16,BS-0102,T-E1,941,25463.46
2025-09-23,BS-0102,T-E1,823,22270.38
2025-09-30,BS-0102,T-E1,974,26356.44
2025-10-07,BS-0102,T-E1,911,24651.66
2025-10-14,BS-0102,T-E1,1019,27574.14
2025-10-21,BS-0102,T-E1,949,25679.94
2025-10-28,BS-0102,T-E1,996,26951.76
2025-11-04,BS-0102,T-E1,1193,32282.58
2025-11-11,BS-0102,T-E1,1124,30415.44
2025-11-18,BS-0102,T-E1,943,25517.58
2025-11-25,BS-0102,T-E1,1137,30767.22
2025-12-02,BS-0102,T-E1,926,25057.56
2025-12-09,BS-0102,T-E1,832,22513.92
2025-12-16,BS-0102,T-E1,916,24786.96
2025-12-23,BS-0102,T-E1,927,25084.62
2025-12-30,BS-0102,T-E1,806,21810.36
2026-01-06,BS-0102,T-E1,917,24814.02
2026-01-13,BS-0102,T-E1,978,26464.68
2026-01-20,BS-0102,T-E1,764,20673.84
2026-01-27,BS-0102,T-E1,781,21133.86
2026-02-03,BS-0102,T-E1,844,22838.64
2026-02-10,BS-0102,T-E1,937,25355.22
2026-02-17,BS-0102,T-E1,920,24895.2
2026-02-24,BS-0102,T-E1,1061,28710.66
2026-03-03,BS-0102,T-E1,910,24624.6
2026-03-10,BS-0102,T-E1,950,25707.0
2026-03-17,BS-0102,T-E1,845,22865.7
2026-03-24,BS-0102,T-E1,1030,27871.8
2026-03-31,BS-0102,T-E1,821,22216.26
2026-04-07,BS-0102,T-E1,986,26681.16
2026-04-14,BS-0102,T-E1,760,20565.6
2026-04-21,BS-0102,T-E1,866,23433.96
2026-04-28,BS-0102,T-E1,919,24868.14
2026-05-05,BS-0102,T-E1,816,22080.96
2026-05-12,BS-0102,T-E1,969,26221.14
2026-05-19,BS-0102,T-E1,962,26031.72
2026-05-26,BS-0102,T-E1,1020,27601.2
2026-06-02,BS-0102,T-E1,867,23461.02
2026-06-09,BS-0102,T-E1,899,24326.94
2026-06-16,BS-0102,T-E1,820,22189.2
2026-06-23,BS-0102,T-E1,960,25977.6
2025-07-01,BS-0102,T-E2,1004,27168.24
2025-07-08,BS-0102,T-E2,1115,30171.9
2025-07-15,BS-0102,T-E2,1187,32120.22
2025-07-22,BS-0102,T-E2,1167,31579.02
2025-07-29,BS-0102,T-E2,946,25598.76
2025-08-05,BS-0102,T-E2,991,26816.46
2025-08-12,BS-0102,T-E2,1082,29278.92
2025-08-19,BS-0102,T-E2,1224,33121.44
2025-08-26,BS-0102,T-E2,948,25652.88
2025-09-02,BS-0102,T-E2,1265,34230.9
2025-09-09,BS-0102,T-E2,1024,27709.44
2025-09-16,BS-0102,T-E2,1125,30442.5
2025-09-23,BS-0102,T-E2,1209,32715.54
2025-09-30,BS-0102,T-E2,989,26762.34
2025-10-07,BS-0102,T-E2,1232,33337.92
2025-10-14,BS-0102,T-E2,1116,30198.96
2025-10-21,BS-0102,T-E2,1204,32580.24
2025-10-28,BS-0102,T-E2,1232,33337.92
2025-11-04,BS-0102,T-E2,1351,36558.06
2025-11-11,BS-0102,T-E2,1367,36991.02
2025-11-18,BS-0102,T-E2,1106,29928.36
2025-11-25,BS-0102,T-E2,1297,35096.82
2025-12-02,BS-0102,T-E2,1181,31957.86
2025-12-09,BS-0102,T-E2,1092,29549.52
2025-12-16,BS-0102,T-E2,1277,34555.62
2025-12-23,BS-0102,T-E2,1273,34447.38
2025-12-30,BS-0102,T-E2,1046,28304.76
2026-01-06,BS-0102,T-E2,1030,27871.8
2026-01-13,BS-0102,T-E2,925,25030.5
2026-01-20,BS-0102,T-E2,1155,31254.3
2026-01-27,BS-0102,T-E2,1169,31633.14
2026-02-03,BS-0102,T-E2,1066,28845.96
2026-02-10,BS-0102,T-E2,1048,28358.88
2026-02-17,BS-0102,T-E2,1009,27303.54
2026-02-24,BS-0102,T-E2,1031,27898.86
2026-03-03,BS-0102,T-E2,1063,28764.78
2026-03-10,BS-0102,T-E2,1039,28115.34
2026-03-17,BS-0102,T-E2,1230,33283.8
2026-03-24,BS-0102,T-E2,977,26437.62
2026-03-31,BS-0102,T-E2,962,26031.72
2026-04-07,BS-0102,T-E2,889,24056.34
2026-04-14,BS-0102,T-E2,1158,31335.48
2026-04-21,BS-0102,T-E2,1127,30496.62
2026-04-28,BS-0102,T-E2,929,25138.74
2026-05-05,BS-0102,T-E2,1216,32904.96
2026-05-12,BS-0102,T-E2,1081,29251.86
2026-05-19,BS-0102,T-E2,975,26383.5
2026-05-26,BS-0102,T-E2,1087,29414.22
2026-06-02,BS-0102,T-E2,1064,28791.84
2026-06-09,BS-0102,T-E2,1075,29089.5
2026-06-16,BS-0102,T-E2,1002,27114.12
2026-06-23,BS-0102,T-E2,1082,29278.92
2025-07-01,BS-0102,T-E3,910,24624.6
2025-07-08,BS-0102,T-E3,837,22649.22
2025-07-15,BS-0102,T-E3,850,23001.0
2025-07-22,BS-0102,T-E3,888,24029.28
2025-07-29,BS-0102,T-E3,930,25165.8
2025-08-05,BS-0102,T-E3,795,21512.7
2025-08-12,BS-0102,T-E3,955,25842.3
2025-08-19,BS-0102,T-E3,1006,27222.36
2025-08-26,BS-0102,T-E3,1019,27574.14
2025-09-02,BS-0102,T-E3,928,25111.68
2025-09-09,BS-0102,T-E3,978,26464.68
2025-09-16,BS-0102,T-E3,855,23136.3
2025-09-23,BS-0102,T-E3,1018,27547.08
2025-09-30,BS-0102,T-E3,876,23704.56
2025-10-07,BS-0102,T-E3,1076,29116.56
2025-10-14,BS-0102,T-E3,1018,27547.08
2025-10-21,BS-0102,T-E3,1047,28331.82
2025-10-28,BS-0102,T-E3,989,26762.34
2025-11-04,BS-0102,T-E3,1136,30740.16
2025-11-11,BS-0102,T-E3,887,24002.22
2025-11-18,BS-0102,T-E3,1063,28764.78
2025-11-25,BS-0102,T-E3,974,26356.44
2025-12-02,BS-0102,T-E3,859,23244.54
2025-12-09,BS-0102,T-E3,1035,28007.1
2025-12-16,BS-0102,T-E3,932,25219.92
2025-12-23,BS-0102,T-E3,906,24516.36
2025-12-30,BS-0102,T-E3,858,23217.48
2026-01-06,BS-0102,T-E3,947,25625.82
2026-01-13,BS-0102,T-E3,925,25030.5
2026-01-20,BS-0102,T-E3,918,24841.08
2026-01-27,BS-0102,T-E3,986,26681.16
2026-02-03,BS-0102,T-E3,856,23163.36
2026-02-10,BS-0102,T-E3,881,23839.86
2026-02-17,BS-0102,T-E3,876,23704.56
2026-02-24,BS-0102,T-E3,1007,27249.42
2026-03-03,BS-0102,T-E3,923,24976.38
2026-03-10,BS-0102,T-E3,998,27005.88
2026-03-17,BS-0102,T-E3,1014,27438.84
2026-03-24,BS-0102,T-E3,1034,27980.04
2026-03-31,BS-0102,T-E3,872,23596.32
2026-04-07,BS-0102,T-E3,809,21891.54
2026-04-14,BS-0102,T-E3,757,20484.42
2026-04-21,BS-0102,T-E3,957,25896.42
2026-04-28,BS-0102,T-E3,740,20024.4
2026-05-05,BS-0102,T-E3,823,22270.38
2026-05-12,BS-0102,T-E3,993,26870.58
2026-05-19,BS-0102,T-E3,934,25274.04
2026-05-26,BS-0102,T-E3,909,24597.54
2026-06-02,BS-0102,T-E3,955,25842.3
2026-06-09,BS-0102,T-E3,925,25030.5
2026-06-16,BS-0102,T-E3,1039,28115.34
2026-06-23,BS-0102,T-E3,843,22811.58
2025-07-01,BS-0102,T-W1,504,13638.24
2025-07-08,BS-0102,T-W1,668,18076.08
2025-07-15,BS-0102,T-W1,640,17318.4
2025-07-22,BS-0102,T-W1,603,16317.18
2025-07-29,BS-0102,T-W1,535,14477.1
2025-08-05,BS-0102,T-W1,623,16858.38
2025-08-12,BS-0102,T-W1,650,17589.0
2025-08-19,BS-0102,T-W1,582,15748.92
2025-08-26,BS-0102,T-W1,727,19672.62
2025-09-02,BS-0102,T-W1,601,16263.06
2025-09-09,BS-0102,T-W1,701,18969.06
2025-09-16,BS-0102,T-W1,562,15207.72
2025-09-23,BS-0102,T-W1,558,15099.48
2025-09-30,BS-0102,T-W1,526,14233.56
2025-10-07,BS-0102,T-W1,648,17534.88
2025-10-14,BS-0102,T-W1,662,17913.72
